,CI_NAME,EQUIPTYPE
8058,LMPN02,BTS
8064,LMRD01,BTS
8065,SPPN13,BTS
8066,SPPN14,BTS
8067,SPPN15,BTS
8068,SPPN19,BTS
8069,SPPN20,BTS
8070,SPPN21,BTS
8071,SPPN22,BTS
8072,SPPN23,BTS
8221,SPPR01,BTS
8222,SPPR02,BTS
8223,SPPR03,BTS
8224,SPPR07,BTS
8225,SPPR08,BTS
8226,SPPS01,BTS
8227,SPPS02,BTS
8228,SPPS03,BTS
8229,SPPS04,BTS
8230,SPPS05,BTS
8231,SPPT01,BTS
8232,SPPT02,BTS
8233,SPPT03,BTS
8234,SPPT04,BTS
8235,SPPT05,BTS
8236,SPPT06,BTS
8237,SPPT08,BTS
8267,SPPT10,BTS
8268,SPPT11,BTS
8269,SPPT12,BTS
8270,SPPT13,BTS
8271,SPPZ01,BTS
8272,SPPZ02,BTS
8273,SPPZ04,BTS
8274,CMOB01,BTS
8275,CMTB00,BTS
8276,CMTB01,BTS
8277,CMZM01,BTS
8278,CNAN01,BTS
8279,CNCN00,BTS
8280,CNCN01,BTS
8281,CNCN02,BTS
8282,CNCT01,BTS
8283,CNIM02,BTS
8284,CNIM10,BTS
8285,CNMA01,BTS
8286,CNPL01,BTS
8287,SPPN16,BTS
8288,SPPZ05,BTS
8289,SPPZ06,BTS
8290,SPPZ08,BTS
8291,SPPZ09,BTS
8292,SPPZ11,BTS
8293,SPPZ15,BTS
8294,SPPZ16,BTS
8295,SPPZ17,BTS
8296,SPPZ19,BTS
8297,SPRE19,BTS
8298,SPRE20,BTS
8299,SPRE21,BTS
8300,SPRP02,BTS
8301,SPRP03,BTS
8302,SPRP04,BTS
8303,SPRP06,BTS
8304,SPRT01,BTS
8305,SPRT02,BTS
8306,SPRT03,BTS
8307,SPRT04,BTS
8308,SPRT06,BTS
8309,LMRD02,BTS
8310,LMSC01,BTS
8311,LMSL01,BTS
8312,LMVL01,BTS
8313,LNBV01,BTS
8314,LNCT02,BTS
8315,LNJD01,BTS
8316,LNLN00,BTS
8317,LNLN01,BTS
8369,LNLN02,BTS
8370,CNTR01,BTS
8371,COCO00,BTS
8372,COCO01,BTS
8373,COCO03,BTS
8374,CODO01,BTS
8375,CODO02,BTS
8376,CODO03,BTS
8377,CODO04,BTS
8380,CONS01,BTS
8381,CONS02,BTS
8382,CONS03,BTS
8383,CORE01,BTS
8384,CORI01,BTS
8385,CORI02,BTS
8386,CORO01,BTS
8387,CORO02,BTS
8388,COSE01,BTS
8389,CPAD01,BTS
8390,CPAH02,BTS
8391,CPAH03,BTS
8392,CPAV01,BTS
8393,CPBF01,BTS
8394,CPBG01,BTS
8395,CPBO01,BTS
8396,CPCB01,BTS
8397,CPCB02,BTS
8398,CPCB03,BTS
8399,CPCE01,BTS
8403,CPCE02,BTS
8404,CPCM00,BTS
8405,CPCN01,BTS
8469,CPCN02,BTS
8470,CPCO01,BTS
8471,CPCO02,BTS
8472,CPCP00,BTS
8473,CPCP01,BTS
8474,CPCP02,BTS
8475,CPCP03,BTS
8476,CPCS01,BTS
8477,CPCT01,BTS
8478,CPCT02,BTS
8479,CPCT03,BTS
8480,CPCT07,BTS
8481,JIPO02,BTS
8482,JIPO03,BTS
8483,JIRD03,BTS
8484,JIRD04,BTS
8485,JJCD01,BTS
8486,JJJJ01,BTS
8487,JJJJ02,BTS
8488,JJRD01,BTS
8489,JKCT02,BTS
8490,JKJK00,BTS
8491,JKJK01,BTS
8492,JKJK02,BTS
8493,JKTS01,BTS
8494,SPPH11,BTS
8495,SPPH12,BTS
8496,SPPH13,BTS
8497,SPPH14,BTS
8498,SPPI01,BTS
8499,SPPI02,BTS
8500,SPPI03,BTS
8501,SPPI04,BTS
8502,SPPI05,BTS
8510,SPPI06,BTS
8511,SPPN01,BTS
8512,SPPN02,BTS
8513,SPPN03,BTS
8514,SPPN04,BTS
8515,SPPN05,BTS
8516,SPPN06,BTS
8517,SPPN07,BTS
8518,SPPN08,BTS
8519,SPPN09,BTS
8520,SPPN10,BTS
8521,SPPN11,BTS
8522,JLBA01,BTS
8523,JLCT01,BTS
8524,JLJL00,BTS
8525,JMJM00,BTS
8526,JMJM01,BTS
8527,JMRD01,BTS
8528,JNAM01,BTS
8529,JNAM03,BTS
8530,JNBV01,BTS
8533,JNCD01,BTS
8540,JNCT01,BTS
8550,JNCT02,BTS
8561,JNCT03,BTS
8562,JNCX02,BTS
8563,JNDT01,BTS
8564,JNEC01,BTS
8565,JNFG01,BTS
8566,JNJC01,BTS
8567,JNJD01,BTS
8568,JNJG01,BTS
8569,JNJN00,BTS
8570,JNJP01,BTS
8571,JNJS01,BTS
8572,JNJT01,BTS
8573,JNJV01,BTS
8574,JNMD01,BTS
8575,JNMR01,BTS
8576,JNNJ01,BTS
8577,JNPC01,BTS
8578,JNPQ01,BTS
8579,JNPQ02,BTS
8580,SPRE02,BTS
8581,SPRE03,BTS
8633,SPRE04,BTS
8634,SPRE06,BTS
8635,SPRE08,BTS
8636,SPRE10,BTS
8637,SPRE11,BTS
8638,SPRE12,BTS
8639,SPRE16,BTS
8640,SPRE18,BTS
8641,SPRE17,BTS
8642,SPRE01,BTS
8643,BSRD02,BTS
8644,BSRD03,BTS
8645,BSRD04,BTS
8646,BSSI01,BTS
8647,BSSS01,BTS
8648,BSSS02,BTS
8649,BTBT00,BTS
8650,BTCP01,BTS
8651,BTGS01,BTS
8652,BTIO01,BTS
8653,BTJA01,BTS
8654,BTJC01,BTS
8655,BTJL01,BTS
8656,BTJP01,BTS
8657,BTMP01,BTS
8658,BTOB01,BTS
8659,BTOS01,BTS
8660,BTRS03,BTS
8662,CPCV01,BTS
8663,CPDI01,BTS
8664,CPGA01,BTS
8665,CPGB01,BTS
8666,CPGR02,BTS
8667,CPGR03,BTS
8668,CPIP01,BTS
8669,CPIR01,BTS
8670,CPIT01,BTS
8671,CPJB01,BTS
8672,CPJB02,BTS
8673,CPJC01,BTS
8674,CPJE01,BTS
8675,CPJG01,BTS
8676,CYCY00,BTS
8677,CYCY01,BTS
8678,CYCY02,BTS
8679,CYRD01,BTS
8680,CYRD02,BTS
8681,CYRD04,BTS
8682,CYRD06,BTS
8683,CZCZ00,BTS
8684,CZCZ01,BTS
8685,CZCZ02,BTS
8686,CZNM01,BTS
8687,CZUA01,BTS
8688,CZUA02,BTS
8689,CZVM01,BTS
8690,CPJI01,BTS
8691,JEJE00,BTS
8692,JFCT01,BTS
8693,JFJF00,BTS
8694,JFJF01,BTS
8695,JFJF02,BTS
8696,JGAB01,BTS
8697,JGAB02,BTS
8698,JGBJ00,BTS
8699,JGCN00,BTS
8700,JGCN01,BTS
8701,JGCN02,BTS
8702,JGCN03,BTS
8703,JGCR00,BTS
8704,JGCR01,BTS
8705,JGCR02,BTS
8706,JGCR04,BTS
8707,JGCR05,BTS
8708,JGCR06,BTS
8709,JGCR07,BTS
8710,JGCV00,BTS
8711,JGDM01,BTS
8712,JGEF01,BTS
8713,JGJB00,BTS
8714,JGJD01,BTS
8715,JGJS01,BTS
8716,JGMF00,BTS
8717,JGML00,BTS
8718,JGMR00,BTS
8719,JGPD00,BTS
8720,JGPD01,BTS
8721,JGPD04,BTS
8722,JGPD05,BTS
8723,JGPD06,BTS
8724,JGPD07,BTS
8725,JGPD09,BTS
8726,JGPD10,BTS
8727,JGPD11,BTS
8728,JGPD12,BTS
8729,JGPD13,BTS
8730,BBCT01,BTS
8731,BBGM01,BTS
8732,AMAJ01,BTS
8733,AMAM00,BTS
8734,AMAT01,BTS
8735,AMBS01,BTS
8736,AMCA01,BTS
8737,AMCT01,BTS
8738,AMDI01,BTS
8739,AMJB01,BTS
8740,AMJB02,BTS
8781,AMJL01,BTS
8782,AMJM01,BTS
8783,AMMA01,BTS
8785,BBBB00,BTS
8786,BBCE00,BTS
8787,BARR00,BTS
8788,AWAW00,BTS
8789,AWCT01,BTS
8790,AXAX00,BTS
8791,AXAX01,BTS
8792,AXCT01,BTS
8793,AYAY00,BTS
8794,AYAY01,BTS
8795,AYCT01,BTS
8796,AYPM01,BTS
8797,AZAZ00,BTS
8798,AZAZ01,BTS
8799,AZAZ02,BTS
8800,AZAZ05,BTS
8801,AZCT01,BTS
8802,BABA00,BTS
8803,BACA01,BTS
8804,BACA02,BTS
8805,BACA03,BTS
8806,BACA04,BTS
8807,BACA05,BTS
8808,BAGM02,BTS
8809,BAGM03,BTS
8810,BAGM11,BTS
8811,BAIX00,BTS
8812,BALS01,BTS
8813,BALS02,BTS
8814,BALS03,BTS
8815,BALS05,BTS
8816,BAOB01,BTS
8817,BARC01,BTS
8818,BARC02,BTS
8819,APAP00,BTS
8820,APAP01,BTS
8821,APCM01,BTS
8822,APIS01,BTS
8823,CPJL01,BTS
8824,CPJM01,BTS
8825,CPJM03,BTS
8826,CPJM04,BTS
8827,CPJN02,BTS
8828,CPJO01,BTS
8829,DOAG01,BTS
8830,DTCN01,BTS
8831,DVBC56,BTS
8832,DVBI45,BTS
8833,DVBO46,BTS
8834,PAUR02,BTS
8835,PAUR03,BTS
8836,PAUR04,BTS
8837,PAUR05,BTS
8838,PAUR06,BTS
8839,PAUR08,BTS
8840,PAUR09,BTS
8841,PAUR10,BTS
8842,PAUR11,BTS
8843,PAUR12,BTS
8844,PAUR13,BTS
8845,PAUR15,BTS
8846,PAUR16,BTS
8847,PAUR19,BTS
8848,PWRD02,BTS
8849,PWTM01,BTS
8850,DVCE01,BTS
8851,DVJA02,BTS
8852,DVNI01,BTS
8853,DVOV02,BTS
8854,DVSC01,BTS
8855,DVSJ22,BTS
8856,DVSL01,BTS
8857,DVSL44,BTS
8858,DWCT01,BTS
8859,EBCT01,BTS
8860,EBDJ01,BTS
8861,EBEP01,BTS
8862,EBHA01,BTS
8863,EBJC01,BTS
8864,EBJC02,BTS
8865,EBJF01,BTS
8866,EBJS01,BTS
8867,EBJS02,BTS
8868,EBJS05,BTS
8869,EBML01,BTS
8870,EBML02,BTS
8871,EBSM01,BTS
8872,EBSM02,BTS
8873,EBVA01,BTS
8874,ECFS01,BTS
8875,ECFS02,BTS
8876,ECJF24,BTS
8877,ECVC01,BTS
8878,EDEG01,BTS
8879,EECE01,BTS
8880,EFJF53,BTS
8881,EGJS01,BTS
8882,EKCT01,BTS
8883,ELCN01,BTS
8884,EMVG25,BTS
8885,ENCE01,BTS
8886,ENCT01,BTS
8887,ENFS01,BTS
8888,EPIT01,BTS
8889,EPIT02,BTS
8890,EPIT03,BTS
8891,EPIT04,BTS
8892,EPIT07,BTS
8893,EPMC20,BTS
8894,EPMC21,BTS
8895,EPMC22,BTS
8896,EPMC23,BTS
8897,EPMC24,BTS
8898,ERCE01,BTS
8899,ERCE02,BTS
8900,ERFS01,BTS
8901,ERNF02,BTS
8902,ERSP03,BTS
8903,ERSP04,BTS
8904,BBMB00,BTS
8905,IUVI01,BTS
8906,RJBA27,BTS
8907,RJBF01,BTS
8908,RJBF02,BTS
8909,RJBF03,BTS
8910,RJBF04,BTS
8911,RJBF05,BTS
8912,RJBF07,BTS
8913,RJBF08,BTS
8914,RJBF09,BTS
8915,RJBF10,BTS
8916,RJBF11,BTS
8917,RJBF12,BTS
8918,RJBF13,BTS
8919,RJBF14,BTS
8920,RJBF15,BTS
8921,RJBF16,BTS
8922,RJBF17,BTS
8923,RJBF18,BTS
8924,RJBF19,BTS
8925,RJBF20,BTS
8926,RJBF21,BTS
8927,RJBF22,BTS
8928,RJBF23,BTS
8929,RJBF24,BTS
8930,RJBF25,BTS
8931,RJBF27,BTS
8932,RJBF28,BTS
8933,RJBF29,BTS
8934,RJBF30,BTS
8935,RJBF31,BTS
8940,RJBF32,BTS
8978,RJBF33,BTS
8983,RJBF34,BTS
8984,RJBF35,BTS
8985,RJBF36,BTS
8986,RJBF37,BTS
8987,RJBF38,BTS
8988,RJBF39,BTS
8989,RJBF41,BTS
8990,RJBF48,BTS
8991,RJBF49,BTS
8992,RJBF50,BTS
8993,RJBF53,BTS
8994,SLID01,BTS
8997,VZSA01,BTS
8998,VZSA02,BTS
8999,VZSA03,BTS
9000,VZSA04,BTS
9001,VZSA05,BTS
9002,VZSA06,BTS
9003,VZSA07,BTS
9004,VZSA08,BTS
9005,MJMJ00,BTS
9006,MJMJ01,BTS
9007,MJRD01,BTS
9008,MJRD02,BTS
9009,WDCE01,BTS
9010,WFCT01,BTS
9011,WICT01,BTS
9012,WKCT01,BTS
9013,WMCT01,BTS
9014,WNCE01,BTS
9015,WPCE01,BTS
9016,PAMW01,BTS
9017,PAMW04,BTS
9018,PAPA00,BTS
9019,PAPA01,BTS
9020,PARG01,BTS
9021,PARG02,BTS
9022,PARG03,BTS
9023,PARG04,BTS
9024,PARG05,BTS
9025,PARG09,BTS
9026,PART01,BTS
9027,PART02,BTS
9028,PART04,BTS
9029,PARY01,BTS
9030,PAUR01,BTS
9031,RJSZ19,BTS
9032,RJSZ20,BTS
9033,RJSZ21,BTS
9034,RJSZ22,BTS
9035,RJSZ24,BTS
9036,RJSZ25,BTS
9037,RJSZ26,BTS
9038,RJSZ27,BTS
9039,RJSZ28,BTS
9040,RJSZ29,BTS
9041,RJSZ31,BTS
9042,RJSZ32,BTS
9043,RJSZ33,BTS
9044,RJSZ34,BTS
9045,RJSZ38,BTS
9046,RJSZ39,BTS
9047,RJSZ40,BTS
9048,RJSZ41,BTS
9049,RJTJ01,BTS
9050,RJTJ02,BTS
9051,RJTJ03,BTS
9052,RJTJ04,BTS
9053,DICE01,BTS
9054,DKCT01,BTS
9055,DLUR67,BTS
9056,DMMC10,BTS
9057,DMMC11,BTS
9058,DMMC46,BTS
9059,RJTJ05,BTS
9060,RJTJ06,BTS
9061,RJTJ07,BTS
9062,RJTJ08,BTS
9063,RJTJ09,BTS
9064,RJTJ11,BTS
9065,RJTJ12,BTS
9066,RJTJ13,BTS
9067,RJTJ14,BTS
9068,RJTJ15,BTS
9069,RJTJ16,BTS
9070,RJTJ17,BTS
9071,RJTJ18,BTS
9072,RJTJ19,BTS
9073,RJTJ20,BTS
9074,RJTJ21,BTS
9075,RJTJ22,BTS
9076,RJTJ23,BTS
9077,ZJCT02,BTS
9078,ABMC01,BTS
9079,ABNY01,BTS
9080,ABOM01,BTS
9081,ABRC01,BTS
9082,ABRD01,BTS
9083,ABTR01,BTS
9098,SPRT07,BTS
9099,SLNS06,BTS
9100,SLNS07,BTS
9101,SLNS08,BTS
9102,SLNS12,BTS
9103,SLNS20,BTS
9105,IUCT01,BTS
9106,CGMS51,BTS
9107,CGMS52,BTS
9108,CGMS53,BTS
9109,CGMS63,BTS
9110,CGMS66,BTS
9111,CGMS70,BTS
9112,CGMS71,BTS
9113,CGMS77,BTS
9114,CGMS79,BTS
9115,CGMS80,BTS
9116,CGMS81,BTS
9117,CGMS85,BTS
9118,CGMS87,BTS
9119,CGMS88,BTS
9120,CGMS91,BTS
9121,CGMS92,BTS
9122,CGMS93,BTS
9123,CGMS94,BTS
9124,CGMS96,BTS
9125,CGMV00,BTS
9126,CGOT01,BTS
9127,CGPL00,BTS
9148,CGPM00,BTS
9149,CGSC00,BTS
9150,CGSR00,BTS
9151,CHAV01,BTS
9152,CHCH00,BTS
9153,CHCH01,BTS
9154,CHCH02,BTS
9155,CHCT01,BTS
9156,CHFP02,BTS
9157,CHIA01,BTS
9158,CHIA02,BTS
9159,CHND01,BTS
9160,CGMS44,BTS
9175,CHRD01,BTS
9176,CICI00,BTS
9177,CICI01,BTS
9178,CICI03,BTS
9179,CICT01,BTS
9180,CICT02,BTS
9181,CICT03,BTS
9182,CIRA01,BTS
9183,CIRA02,BTS
9184,CIRD01,BTS
9185,CJCJ00,BTS
9186,CJWO01,BTS
9187,CKCK00,BTS
9188,CKCT02,BTS
9189,CKJS01,BTS
9190,CKJS02,BTS
9191,CKRD01,BTS
9192,CKRI01,BTS
9193,CKWM01,BTS
9194,IUIU00,BTS
9195,CLAS01,BTS
9196,CLAS02,BTS
9197,INSS01,BTS
9198,IOCT02,BTS
9199,IOIO00,BTS
9200,IOIO01,BTS
9201,IOIO02,BTS
9202,IOIO03,BTS
9203,IOIO04,BTS
9204,IOIO05,BTS
9205,IOIO06,BTS
9206,IPCI00,BTS
9207,IPGL00,BTS
9208,IPGL01,BTS
9209,IPIP01,BTS
9210,IPIP02,BTS
9211,IPMR00,BTS
9212,IPNS00,BTS
9213,IPOB01,BTS
9214,IPSR00,BTS
9215,IPSR01,BTS
9216,IPSR02,BTS
9217,IPXP01,BTS
9218,IQIQ00,BTS
9219,IQRS01,BTS
9220,IRBV01,BTS
9226,IRCT01,BTS
9227,IRDA01,BTS
9228,IRIR00,BTS
9229,IRIR01,BTS
9230,IRRD01,BTS
9231,IRRD02,BTS
9232,IRRD03,BTS
9233,IRVB01,BTS
9234,ISIS00,BTS
9235,ISIS02,BTS
9236,ISIS03,BTS
9237,ITAB01,BTS
9238,ITAC01,BTS
9239,ITAM01,BTS
9240,ITAQ01,BTS
9241,ITAU00,BTS
9242,ITGT01,BTS
9243,ITIM01,BTS
9244,ITIM02,BTS
9245,ITIT00,BTS
9246,ITIT01,BTS
9247,ITMH01,BTS
9248,ITMH02,BTS
9249,ITPS01,BTS
9250,ITUA01,BTS
9251,IUCR01,BTS
9252,IMIM02,BTS
9253,IMPR01,BTS
9254,IUIU01,BTS
9255,IUMR01,BTS
9256,IMPR02,BTS
9257,IMPR03,BTS
9258,IMPR04,BTS
9259,IMPR05,BTS
9260,IMPR06,BTS
9261,IMPR07,BTS
9262,IMPR08,BTS
9263,IMPR09,BTS
9264,IMPR10,BTS
9265,IMPR11,BTS
9266,IMPR13,BTS
9267,IMPR15,BTS
9268,IMPR16,BTS
9269,IMPR19,BTS
9270,IMPR20,BTS
9271,IMPR21,BTS
9272,IMPR23,BTS
9273,IMPR25,BTS
9274,IMRD01,BTS
9275,INCI01,BTS
9276,INCT01,BTS
9277,INGY01,BTS
9278,ININ00,BTS
9285,INJE01,BTS
9286,INJE02,BTS
9287,INJR01,BTS
9288,INKA01,BTS
9289,INOS01,BTS
9290,INPA01,BTS
9291,IWIW00,BTS
9292,IXCT01,BTS
9293,IXIX00,BTS
9294,IXIX01,BTS
9295,IYCT01,BTS
9296,IYIY00,BTS
9297,IZCT01,BTS
9298,IZIZ00,BTS
9299,IZIZ01,BTS
9300,JACT01,BTS
9301,JADI01,BTS
9302,JAGA01,BTS
9303,JAHO00,BTS
9304,JAJA00,BTS
9305,JAMT00,BTS
9306,JANA01,BTS
9307,JAPO01,BTS
9308,JARD01,BTS
9309,JARD02,BTS
9310,JARD03,BTS
9311,GNEG01,BTS
9312,GNEG02,BTS
9313,GNEG04,BTS
9314,GNEG05,BTS
9315,GNGV16,BTS
9316,IURD02,BTS
9317,KCCT01,BTS
9318,KCKC00,BTS
9319,KCKC01,BTS
9321,KCKC02,BTS
9322,KCKC03,BTS
9323,KCKC04,BTS
9324,KCKC05,BTS
9325,KCKC06,BTS
9326,KDCT01,BTS
9327,KDKD00,BTS
9328,KECT01,BTS
9329,KEKE00,BTS
9330,KHKH00,BTS
9355,KICT01,BTS
9356,KIKI00,BTS
9357,KJCT01,BTS
9358,KJKJ00,BTS
9359,KJKJ01,BTS
9360,KKCT01,BTS
9361,KKKK00,BTS
9362,KKKK01,BTS
9363,KLCT01,BTS
9364,KLKL00,BTS
9365,KLOO01,BTS
9366,KMCT01,BTS
9367,KMKM00,BTS
9368,KMRD01,BTS
9369,KNEM01,BTS
9370,KNKN00,BTS
9371,KOCT01,BTS
9391,KOKO00,BTS
9392,JAWO01,BTS
9393,JBJB00,BTS
9394,JBJB01,BTS
9395,JBRE00,BTS
9396,JCJC00,BTS
9397,JCRM01,BTS
9398,JCRM03,BTS
9399,JCRM04,BTS
9400,JCRM05,BTS
9401,JCTI00,BTS
9402,JDJD00,BTS
9403,JDJD01,BTS
9410,JDOB01,BTS
9411,JECT02,BTS
9412,SLSN01,BTS
9413,SLSN02,BTS
9414,SLSN03,BTS
9415,SLSN04,BTS
9416,SLSN05,BTS
9417,SLSN06,BTS
9418,SLSN07,BTS
9419,SLSN08,BTS
9420,SLSN09,BTS
9421,SLSN10,BTS
9422,SLSN11,BTS
9423,SLSN12,BTS
9424,SLSN13,BTS
9425,SLSN14,BTS
9426,SLSN15,BTS
9427,SLSN16,BTS
9428,SLSN17,BTS
9429,SLSN18,BTS
9430,SLSN19,BTS
9431,SLSN20,BTS
9432,SLSN21,BTS
9433,SLSN23,BTS
9434,SLSN27,BTS
9435,JPJC01,BTS
9436,JPJE01,BTS
9437,JPJG00,BTS
9438,JPJL00,BTS
9439,JPJP01,BTS
9440,JPJU01,BTS
9441,JPMG00,BTS
9442,JPMG01,BTS
9443,JPMG02,BTS
9444,JPMG03,BTS
9445,JPMG04,BTS
9446,JPMG09,BTS
9447,JPMI00,BTS
9448,JPMI01,BTS
9449,JPMM01,BTS
9450,JPMM02,BTS
9451,JPMN00,BTS
9452,JPMN01,BTS
9453,JPMN02,BTS
9454,JPMN03,BTS
9455,JPPH00,BTS
9456,JPPS00,BTS
9457,JPRD01,BTS
9458,JPRD02,BTS
9459,JPRG00,BTS
9460,JPSF01,BTS
9461,JPSS01,BTS
9462,JPSS02,BTS
9463,JPTB00,BTS
9464,JPTB01,BTS
9465,JPTE00,BTS
9466,JPTN01,BTS
9467,JPTW00,BTS
9468,JPTW01,BTS
9469,JPTW02,BTS
9470,JPTW03,BTS
9471,JPUN00,BTS
9472,JPUN01,BTS
9473,JPVA01,BTS
9474,JPVE01,BTS
9475,JPVL00,BTS
9476,JPVL01,BTS
9477,JPVL02,BTS
9478,JPVL03,BTS
9479,SLSN28,BTS
9480,SLSN29,BTS
9481,SLSN30,BTS
9482,SLSN31,BTS
9483,SLSN32,BTS
9484,SLSN33,BTS
9485,SLSN34,BTS
9486,SLSN35,BTS
9487,SLSN36,BTS
9488,SLSN40,BTS
9489,SLSN42,BTS
9490,SLSN44,BTS
9491,SLSO02,BTS
9492,SLSO03,BTS
9493,SLSO07,BTS
9494,SLSO08,BTS
9495,IUVT01,BTS
9496,IVCT01,BTS
9497,IVHS01,BTS
9498,IVIV01,BTS
9499,IVRD01,BTS
9500,IWCT01,BTS
9501,SLSS01,BTS
9502,SLSS03,BTS
9503,SLSS04,BTS
9504,SLSS05,BTS
9505,SLSS06,BTS
9506,SLSS08,BTS
9507,SLSS09,BTS
9508,SLSS10,BTS
9509,SLSS11,BTS
9510,SLSS12,BTS
9511,SLSS13,BTS
9512,SLSS14,BTS
9513,SLSS18,BTS
9514,MKMK00,BTS
9515,MKMK01,BTS
9516,MKMK02,BTS
9517,MKRD01,BTS
9518,MKVM01,BTS
9519,MLCT01,BTS
9541,CDCT02,BTS
9542,CDDO00,BTS
9543,CDEM03,BTS
9544,CDEY01,BTS
9545,CDWL01,BTS
9546,CDZM01,BTS
9547,MLCT02,BTS
9548,MLDI01,BTS
9549,MLFR01,BTS
9550,MLIA01,BTS
9551,MLMC01,BTS
9552,MLML00,BTS
9553,MLMN01,BTS
9554,MLOB01,BTS
9555,MLPL01,BTS
9556,MLPL02,BTS
9557,MLRD02,BTS
9558,MLRD03,BTS
9559,MLUN01,BTS
9560,MLYM01,BTS
9561,MMCP01,BTS
9562,MMMM00,BTS
9563,MMMM01,BTS
9564,MMMMW01,BTS
9566,MMRD01,BTS
9567,MMVA01,BTS
9568,MNBD01,BTS
9583,MNCE01,BTS
9584,MNCE02,BTS
9585,MNCT01,BTS
9586,MNDT01,BTS
9587,MNDT02,BTS
9588,CITA10,BTS
9589,CITA11,BTS
9590,CITR01,BTS
9591,CJCE51,BTS
9592,CKMO01,BTS
9593,CLBJ01,BTS
9594,CLBL01,BTS
9595,CLBU01,BTS
9596,CLCE01,BTS
9597,CLFE01,BTS
9598,CLGA01,BTS
9599,CLIT01,BTS
9600,CLMP01,BTS
9601,CLVF01,BTS
9602,CHNR03,BTS
9603,CMAC01,BTS
9604,CMAC02,BTS
9605,CMAC03,BTS
9606,CMAC04,BTS
9607,CMAC05,BTS
9608,CMAC07,BTS
9609,CMBC01,BTS
9610,CMCM01,BTS
9611,CMCO01,BTS
9612,CMJB01,BTS
9613,CMJM01,BTS
9614,CMJM02,BTS
9615,CMJT01,BTS
9616,CMLP01,BTS
9617,CMMR01,BTS
9618,CMPA01,BTS
9619,CMPI01,BTS
9620,CMUT01,BTS
9621,MNET01,BTS
9622,MNKO01,BTS
9623,MNMN00,BTS
9624,MNNM00,BTS
9625,MNPV00,BTS
9626,MNSC01,BTS
9627,MNSC02,BTS
9628,MNSC03,BTS
9629,MNSC04,BTS
9630,MNSC05,BTS
9631,MNSC06,BTS
9632,MNSC07,BTS
9633,MNSC08,BTS
9634,MNSC09,BTS
9635,MNSC10,BTS
9636,MNSC11,BTS
9637,MNSC12,BTS
9638,MNSC13,BTS
9639,MNSC14,BTS
9640,MNSC15,BTS
9641,MNSC16,BTS
9642,MNSC17,BTS
9643,MNSC18,BTS
9644,MNSC19,BTS
9645,MNSC20,BTS
9657,BCUV01,BTS
9658,AUTC01,BTS
9659,AUTI01,BTS
9660,AUTR01,BTS
9661,AUXI01,BTS
9662,AVAR01,BTS
9663,AVAR02,BTS
9664,AVAR03,BTS
9665,AVAR04,BTS
9666,AVAR06,BTS
9667,AVAR07,BTS
9673,AVMO01,BTS
9674,AVOB01,BTS
9675,AVZR01,BTS
9676,AWMO01,BTS
9677,AYCE01,BTS
9678,BASF01,BTS
9679,BCAA02,BTS
9680,BCAB01,BTS
9681,BCBR01,BTS
9682,BCBS01,BTS
9683,BCCP01,BTS
9684,BCCS01,BTS
9685,MNSC21,BTS
9686,MNSC22,BTS
9687,MNSC23,BTS
9688,MNSC24,BTS
9689,MNSC26,BTS
9690,MNSC29,BTS
9691,MNSC30,BTS
9692,MNSC31,BTS
9693,MNSC32,BTS
9694,MNSC33,BTS
9695,MNSC35,BTS
9696,MNSC37,BTS
9697,MNSC39,BTS
9698,MNSC42,BTS
9699,MNSC47,BTS
9700,MNSI01,BTS
9701,MNSI02,BTS
9702,MNSI03,BTS
9703,MNSI04,BTS
9704,MNSI06,BTS
9705,MNSI07,BTS
9706,MNSI51,BTS
9707,MNSI52,BTS
9708,MNSI53,BTS
9709,MNSI54,BTS
9710,MNSI55,BTS
9711,MNSL02,BTS
9712,MNSL03,BTS
9749,MNSL04,BTS
9750,MNSL06,BTS
9751,BCET01,BTS
9752,BCGV01,BTS
9753,BCIM01,BTS
9754,BCMC01,BTS
9755,BCMO01,BTS
9756,BCMR01,BTS
9757,BCMS01,BTS
9758,BCMT01,BTS
9759,BCPL01,BTS
9760,BCQU01,BTS
9761,BCRO01,BTS
9762,BCRV01,BTS
9763,BCSA01,BTS
9764,BCTA01,BTS
9765,BCTB01,BTS
9766,BCTQ01,BTS
9767,BCUG01,BTS
9768,ZJZJ00,BTS
9769,AFLM01,BTS
9770,AFRD02,BTS
9771,AFTO01,BTS
9772,AGAG00,BTS
9773,AGAN01,BTS
9774,AGCL00,BTS
9775,AGCO01,BTS
9776,AGCT01,BTS
9777,AGNT01,BTS
9778,AGRG01,BTS
9779,AGWT01,BTS
9780,AHAH00,BTS
9781,AHAH01,BTS
9782,AHCT01,BTS
9783,AHRD01,BTS
9784,AHRD02,BTS
9785,CAPA04,BTS
9786,CAPA05,BTS
9787,CAPS01,BTS
9788,CAPS02,BTS
9789,CARE01,BTS
9790,CARI00,BTS
9791,CATE01,BTS
9792,CAUL01,BTS
9793,CAVO00,BTS
9794,CAVT00,BTS
9795,CAXI01,BTS
9796,CAXI02,BTS
9797,CAXI03,BTS
9798,CAXI04,BTS
9799,SBVA01,BTS
9800,SBVD01,BTS
9801,SBVJ01,BTS
9802,SBVL01,BTS
9808,SBVL02,BTS
9809,SBVL03,BTS
9810,SBVM01,BTS
9811,SBVV01,BTS
