CI_NAME,EQUIPTYPE
SLRCVZ03,ENODEB
NLFLVU03,ENODEB
7NLPGSU01,ENODEB
BA4105,ENODEB
CE1485,ENODEB
GO0511,ENODEB
NLBSA326,ENODEB
PE2845,ENODEB
7NLBAND26,ENODEB
NLRNME07,ENODEB
BPIR12,ENODEB
NLIDJG08,ENODEB
NLBPIR12,ENODEB
NLJCJP03,ENODEB
SLSPMR40,ENODEB
SLCPPI01,ENODEB
PX2467,ENODEB
NLBMVC01,ENODEB
PR3075,ENODEB
RS3252,ENODEB
SC6094,ENODEB
SLSPX618,ENODEB
SLSPX562,ENODEB
SLSPIB98,ENODEB
SLSPX571,ENODEB
SLSPX576,ENODEB
SLSPY582,ENODEB
NLBHCS43,ENODEB
SLSPX138,ENODEB
NLBTIM56,ENODEB
SLSPSD15,ENODEB
7NLRQZA01,ENODEB
SLSPX533,ENODEB
SLSPX653,ENODEB
SLSPX113,ENODEB
SLSPX567,ENODEB
18NLTCVH16,ENODEB
SLSPX504,ENODEB
SLSAUT02,ENODEB
NLBCBC01,ENODEB
ES5702,ENODEB
PA1406,ENODEB
PR3244,ENODEB
RJX309,ENODEB
7NLSRPR01,ENODEB
NLCGMS73,ENODEB
3SLCGGL00,ENODEB
NLCGMS72,ENODEB
7NLMCCN11,ENODEB
NLZBZB00,ENODEB
RJX233,SMALL CELL
RJX272,SMALL CELL
RJX273,SMALL CELL
RJX289,SMALL CELL
RJX290,SMALL CELL
RJX292,SMALL CELL
RJX297,SMALL CELL
RJX299,SMALL CELL
RJX300,SMALL CELL
RJX305,SMALL CELL
RJX306,SMALL CELL
RJX307,SMALL CELL
RJX308,SMALL CELL
RJX313,SMALL CELL
RJX314,SMALL CELL
RJX318,SMALL CELL
RJX319,SMALL CELL
RJX329,SMALL CELL
RJX330,SMALL CELL
RJX341,SMALL CELL
RJX342,SMALL CELL
RJX343,SMALL CELL
RJX344,SMALL CELL
RJX345,SMALL CELL
RJX346,SMALL CELL
RJX347,SMALL CELL
7NLRFJB00,ENODEB
NLTMXM00,ENODEB
NLAPCT07,ENODEB
NLARCE56,ENODEB
7NLNOVH02,ENODEB
18NLAMGV28,ENODEB
MS0210,ENODEB
NLTSFM02,ENODEB
PA1821,ENODEB
18NLSPVG05,ENODEB
7NLPOAC02,ENODEB
7SLMCJG01,ENODEB
NLASCE01,ENODEB
NLBHCE18,ENODEB
NLBHPA13,ENODEB
NLBTPG01,ENODEB
NLCTSJ15,ENODEB
NLFLCC01,ENODEB
NLGVGV04,ENODEB
NLKYCE01,ENODEB
NLMCCI01,ENODEB
NLNVIG57,ENODEB
NLPQCE01,ENODEB
NLRJBT76,ENODEB
NLRJJP43,ENODEB
NLRTJA01,ENODEB
NLSCRR01,ENODEB
SPCRE023_CABINET,GABINETE
SPCRE024_CABINET,GABINETE
SPCRE025_CABINET,GABINETE
SPCRE026_CABINET,GABINETE
SPCRE027_CABINET,GABINETE
SPCRE028_CABINET,GABINETE
SPCRE029_CABINET,GABINETE
SPCRE030_CABINET,GABINETE
SPCRE033_CABINET,GABINETE
SPCRE034_CABINET,GABINETE
SPCRE035_CABINET,GABINETE
SPCRE036_CABINET,GABINETE
SPCRE037_CABINET,GABINETE
SPCRE038_CABINET,GABINETE
SPCRE039_CABINET,GABINETE
SPCRE040_CABINET,GABINETE
SPCRE041_CABINET,GABINETE
RJOLA014_CABINET,GABINETE
RJOLA015_CABINET,GABINETE
RJOLA016_CABINET,GABINETE
RJOLA017_CABINET,GABINETE
RJOLA018_CABINET,GABINETE
PZX308,SMALL CELL
PZX309,SMALL CELL
PZX312,SMALL CELL
PZX313,SMALL CELL
PZX314,SMALL CELL
PZX315,SMALL CELL
NLSJMT22,ENODEB
NLSZID04,ENODEB
RS0275,ENODEB
SC5188,ENODEB
SLAL1332,ENODEB
SLCPJC01,ENODEB
SLCRIN00,ENODEB
SLCTAI60,ENODEB
SLGRPB06,ENODEB
SLMCJT08,ENODEB
SLOSCD07,ENODEB
SLQMQM01,ENODEB
SLSPCI11,ENODEB
SLSPX412,ENODEB
SLOSCD03,ENODEB
NLRMAR01,ENODEB
SI9378,ENODEB
4GBASNJ5179,ENODEB
7NLPSMA01,ENODEB
SE9085,ENODEB
NLDECE01,ENODEB
NLBHNT07,ENODEB
PA6691,ENODEB
SI3058,ENODEB
BA7142,ENODEB
446407,ENODEB
BA7144,ENODEB
CTAM01,ENODEB
4GMGGVS3453,ENODEB
73SLCRNC00,ENODEB
7NLRVDG04,ENODEB
NLAMJB02,ENODEB
NLBHBA07,ENODEB
NLBHLE13,ENODEB
NLBRAA11,ENODEB
NLCGMS63,ENODEB
NLFCCS01,ENODEB
NLFLST02,ENODEB
NLJFEP63,ENODEB
NLNITE66,ENODEB
NLNVRS04,ENODEB
NLRJBT27,ENODEB
NLRJCP10,ENODEB
NLRJPS29,ENODEB
NLRTLG01,ENODEB
NLSGLO76,ENODEB
NLSZCE01,ENODEB
NLTSCA00,ENODEB
PR5942,ENODEB
SC5002,ENODEB
SC5962,ENODEB
SLCGLB00,ENODEB
SLCRDF00,ENODEB
SLCRVM04,ENODEB
SLDDED03,ENODEB
SLLDLT25,ENODEB
SLNTPG04,ENODEB
SLPWPW20,ENODEB
SLSPAC10,ENODEB
SLSPSM62,ENODEB
SI9038,ENODEB
SP1966,ENODEB
TEST01,ENODEB
246490,ENODEB
246492,ENODEB
426401,ENODEB
426474,ENODEB
446465,ENODEB
4GSPRPO5334,ENODEB
7NLSMAR03,ENODEB
NLAMJL01,ENODEB
NLBHCE04,ENODEB
NLBHLE14,ENODEB
NLBRMO01,ENODEB
NLCGMS71,ENODEB
NLFCCT01,ENODEB
NLFMDV40,ENODEB
NLLYLY00,ENODEB
NLNLPL02,ENODEB
NLPIPI02,ENODEB
NLRJBT30,ENODEB
NLRJCP15,ENODEB
NLRJTJ55,ENODEB
NLSAPF10,ENODEB
NLSGLO85,ENODEB
NLTSBA01,ENODEB
PR5560,ENODEB
SC5001,ENODEB
SC5952,ENODEB
SLCGDT00,ENODEB
SLCRCT06,ENODEB
SLCRUN00,ENODEB
SLCTVV60,ENODEB
SLLDLT21,ENODEB
SLNTNN04,ENODEB
SLPR030L,ENODEB
SLSMSE01,ENODEB
SLSPPZ26,ENODEB
7NLPOAC01,ENODEB
7NLPOAS25,ENODEB
SLSPMR27,ENODEB
7NLPTCE01,ENODEB
RJX348,SMALL CELL
RJX349,SMALL CELL
RJX352,SMALL CELL
RJX353,SMALL CELL
RJX354,SMALL CELL
RJX362,SMALL CELL
RJX363,SMALL CELL
RJX364,SMALL CELL
RJX365,SMALL CELL
RJX366,SMALL CELL
RJX367,SMALL CELL
RJX368,SMALL CELL
RJX369,SMALL CELL
RJX370,SMALL CELL
RJX371,SMALL CELL
RJX374,SMALL CELL
RJX375,SMALL CELL
RJX378,SMALL CELL
RJX379,SMALL CELL
RJX380,SMALL CELL
RJX381,SMALL CELL
RJX382,SMALL CELL
MI1348,ENODEB
SLSPSM72,ENODEB
7NLPOAS07,ENODEB
MG7171,ENODEB
SLSAJL03,ENODEB
SLSPIB37,ENODEB
SLCPBP01,ENODEB
7NLCOAS17,ENODEB
7NLJVTY01,ENODEB
NLBHNO35,ENODEB
SLSAAF02,ENODEB
NFRB21,ENODEB
NLFLFI00,ENODEB
NLMAGE27,ENODEB
NLMOOB01,ENODEB
SLCTCN60,ENODEB
4GSPSJC5466,ENODEB
7NLARBT01,ENODEB
7NLSMAR08,ENODEB
NLANGR41,ENODEB
NLBHCE10,ENODEB
NLBHNE02,ENODEB
NLBSA044,ENODEB
NLCSNC01,ENODEB
NLFCDI01,ENODEB
NLFRCE02,ENODEB
NLJFLN14,ENODEB
NLMAPB01,ENODEB
NLNLPL04,ENODEB
NLPLPJ03,ENODEB
RJOSC003_CABINET,GABINETE
SPSCE009_CABINET,GABINETE
SPSAP043_CABINET,GABINETE
SPAAL001_CABINET,GABINETE
SPAAL002_CABINET,GABINETE
SPAAL003_CABINET,GABINETE
SPAAL006_CABINET,GABINETE
SPAAL007_CABINET,GABINETE
SPAAL016_CABINET,GABINETE
SPCLM009_CABINET,GABINETE
10.9.9.5:MG-TBH-SWT-1001,SWITCH
172.16.4.2:PA-TSB-SWT-ME01,SWITCH
ZNTL02,MSCS
ZPAE01,MSCS
ZPAE02,MSCS
ZPAE03,MSCS
ZRCE01,MSCS
ZRCE02,MSCS
ZRCE03,MSCS
ZRCE04,MSCS
ZRCE05,MSCS
ZRCE09,MSCS
ZRCE10,MSCS
MWE-RJ-ARMA04-N1,MWE
MWE-RJ-BFRX01-N1,MWE
MWE-RJ-BFRX05-N1,MWE
MWE-RJ-BFRX06-N1,MWE
MWE-RJ-BFRX07-N2,MWE
MWE-RJ-BFRX08-N2,MWE
MWE-RJ-BFRX09-N1,MWE
MWE-RJ-BFRX10-N1,MWE
MWE-RJ-BFRX11-N1,MWE
MWE-RJ-BFRX12-N1,MWE
MWE-RJ-BFRX13-N1,MWE
MWE-RJ-BFRX15-N1,MWE
MWE-RJ-BRJO01-N11,MWE
10.121.216.14:RJ-CEO-SWT-AC04.timbrasil.com.br,SWITCH
10.8.12.130:RJ-CPA-SWT-3001,SWITCH
172.16.2.5:SP-PIS-SWT-1002,SWITCH
DF-PTB-RAP-2009,Access Point
DF-PTB-RAP-1007,Access Point
RJOSC002_CABINET,GABINETE
NLRJBT41,ENODEB
NLRJJP22,ENODEB
NLRTCT05,ENODEB
NLSASS87,ENODEB
NLSIMO01,ENODEB
NLTSCN07,ENODEB
PR5957,ENODEB
SC5081,ENODEB
SC5964,ENODEB
SLCGPL00,ENODEB
SLCRDT00,ENODEB
SLCRVS00,ENODEB
SLDDJN03,ENODEB
SLLDLT29,ENODEB
3SLLGLL62,ENODEB
7NLPOAS15,ENODEB
NLAMCT01,ENODEB
NLBFRX04,ENODEB
NLBHCE36,ENODEB
NLCCCC07,ENODEB
NLCVCE02,ENODEB
NLFLPE00,ENODEB
NLIDTY01,ENODEB
NLLMJP02,ENODEB
NLNFRB14,ENODEB
NLNVIG87,ENODEB
NLQUMD19,ENODEB
NLRJCE14,ENODEB
NLRJME49,ENODEB
NLRTJJ01,ENODEB
NLSGLO54,ENODEB
NLSOBD07,ENODEB
NLTDAG01,ENODEB
NLVSVS05,ENODEB
RS3631,ENODEB
SC5358,ENODEB
SLCGAB00,ENODEB
SLCRBS06,ENODEB
SLCRSG00,ENODEB
SLCTNM60,ENODEB
SLIQJG02,ENODEB
7SLMCPJ01,ENODEB
NLCTXT07,ENODEB
NLCCCC17,ENODEB
18NLTBNA01,ENODEB
7NLMCSF02,ENODEB
POAN41,ENODEB
7NLMCCN09,ENODEB
7NLBRLS02,ENODEB
PZ1351,ENODEB
NLCGMS80,ENODEB
486479,ENODEB
SLBLMN48,ENODEB
7NLSTPR07,ENODEB
7NLPGOF02,ENODEB
PY2845,ENODEB
SLRCDU01,ENODEB
SLSPIB80,ENODEB
PA8001,ENODEB
RJ4331,ENODEB
NLBTIM54,ENODEB
NLCGBC01,ENODEB
SLSPY359,ENODEB
GO1050,ENODEB
SLSPY383,ENODEB
SLSPX548,ENODEB
SLOSJT02,ENODEB
NLAUAS01,ENODEB
NLPDRP01,ENODEB
7NLLINH04,ENODEB
NLPCPL02,ENODEB
PR2820,ENODEB
7SLSLSN05,ENODEB
7SLSLSN01,ENODEB
NLBFRX26,ENODEB
NLBHLE26,ENODEB
NLBHNO16,ENODEB
NLBHPA03,ENODEB
NLCTBN17,ENODEB
NLFRNA01,ENODEB
NLRBCE01,ENODEB
NLRJBT59,ENODEB
NLRJIG06,ENODEB
NLSJMT07,ENODEB
SLCPGB01,ENODEB
SLNTPN10,ENODEB
SLPY1251,ENODEB
SLSPAI11,ENODEB
SLSPVJ07,ENODEB
NLRJBT02,ENODEB
NLBHBA09,ENODEB
NLBHNO10,ENODEB
NLBHPA02,ENODEB
NLPLBT01,ENODEB
NLRJIG05,ENODEB
NLSJMT03,ENODEB
SLMCSR07,ENODEB
SLOSVQ05,ENODEB
SLSAPN01,ENODEB
SLSPLI11,ENODEB
SLSZVM01,ENODEB
SLSPJQ33,ENODEB
7SLMCMN01,ENODEB
NLDOSS11,ENODEB
NLNONO02,ENODEB
RJPE02,ENODEB
SI9668,ENODEB
MG4141,ENODEB
NLBHCS09,ENODEB
NLBHNE03,ENODEB
NLBHPA05,ENODEB
NLCTED07,ENODEB
NLRJBF18,ENODEB
NLRJBT64,ENODEB
NLRJJP04,ENODEB
NLSJMT08,ENODEB
SLCPSX01,ENODEB
NLFRUR22,ENODEB
SLSPPZ17,ENODEB
7NLMCMC01,ENODEB
7NLTKTK00,ENODEB
NLDOSS09,ENODEB
SI4451,ENODEB
SP4005,ENODEB
CENR01,ENODEB
NFRB27,ENODEB
BA4016,ENODEB
NLMNSC47,ENODEB
BI1001,ENODEB
BI1030,ENODEB
BI1084,ENODEB
BI1142,ENODEB
BI1177,ENODEB
BI1208,ENODEB
NLCTPI03,ENODEB
NLITBO12,ENODEB
NLRJBT23,ENODEB
NLRJCG11,ENODEB
NLTUEL01,ENODEB
TFJP2_SP,ENODEB
SLRCIM10,ENODEB
7NLSUBR01,ENODEB
NLBTIM32,ENODEB
73SLCRSF00,ENODEB
7SLJGCN00,ENODEB
7NLFLSE88,ENODEB
SLRCIB04,ENODEB
SLNTDT02,ENODEB
SLNTNP07,ENODEB
SLGRJS02,ENODEB
3SLCMJM03,ENODEB
SLANAN53,ENODEB
7SLICOA05,ENODEB
NLTDAG02,ENODEB
CTAM02,ENODEB
PZ6051,ENODEB
SLSLSS05,ENODEB
FNLL02,ENODEB
RJ-PSC-RAP-0001,Access Point
RJ-CEO-LAP-S1007,Access Point
BA-TSD-RAP-2201,Access Point
PR-PCU-RAP-0101,Access Point
PR-PCU-RAP-0501,Access Point
SP-PIS-RAP-1501A,Access Point
SP-PIS-RAP-1016,Access Point
PR-PCU-RAP-0002,Access Point
RJ-PSC-SWT-0001,SWITCH
RJ-CEO-LAP-S0003,Access Point
RS-POA-RAP-2002,Access Point
PE-TPE-RAP-2002,Access Point
MA-RSL-RAP-0005,Access Point
MA-RSL-RAP-0006,Access Point
PA-TSB-RAP-2003,Access Point
PE-TPE-RAP-0004,Access Point
PE-TPE-RAP-0006,Access Point
PE-TPE-RAP-2005,Access Point
SPO-NXL02-IHWS01,SDH
SPO-LAP01-HWS32,SDH
SPO-LAP01-HWS33,SDH
SPO-LAP01-HWS34,SDH
SPO-LAP01-HWS35,SDH
SPO-LAP01-HWS36,SDH
SPO-LAP01-HWS37,SDH
SPO-LAP01-HWS38,SDH
SPO-LAP01-HWS39,SDH
SPO-LAP01-HWS40,SDH
SPO-LAP01-HWS41,SDH
SPO-LAP01-HWS42,SDH
SPO-LAP01-HWS43,SDH
SPO-LAP01-HWW02,WDM
SPO-LAP01-HWW03,WDM
SPO-LAP01-HWW05,WDM
SPO-LAP01-HWW06,WDM
SPO-LAP01-HWW07,WDM
SPO-LAP01-HWW13,WDM
RJ-CEO-LAP-S0106,Access Point
RJ-PSC-RAP-B204,Access Point
NLSAPT02,ENODEB
GO5404,ENODEB
SLRCCG01,ENODEB
7NLIPKA02,ENODEB
NLCCCC20,ENODEB
NLBVST23,ENODEB
7NLLGLL63,ENODEB
NLNLSP03,ENODEB
7NLPOAS11,ENODEB
SLRCMT00,ENODEB
NLINAR02,ENODEB
SLSTMR01,ENODEB
NLBVST16,ENODEB
7NLPOAN38,ENODEB
NLBVST20,ENODEB
NLWIWI02,ENODEB
NLTSEP01,ENODEB
NLBVST14,ENODEB
BPIR10,ENODEB
7NLPOAN36,ENODEB
7NLPOAN45,ENODEB
SLJPMI02,ENODEB
NLBHLE12,ENODEB
NLBHOE21,ENODEB
NLLMJP01,ENODEB
NLRJBT32,ENODEB
NLRJCP09,ENODEB
NLSJMT02,ENODEB
BA4014,ENODEB
73SLSETO01,ENODEB
SLBAAI08,ENODEB
BI1023,ENODEB
BI1078,ENODEB
BI1120,ENODEB
BI1175,ENODEB
BI1203,ENODEB
BI1250,ENODEB
BI1296,ENODEB
RJ2476,ENODEB
216480,ENODEB
436463,ENODEB
456468,ENODEB
MGJD1_RO,ENODEB
7SLBLMC01,ENODEB
416480,ENODEB
7SLBLMS13,ENODEB
BI1017,ENODEB
BI1026,ENODEB
BI1051,ENODEB
BI1082,ENODEB
BI1104,ENODEB
BI1165,ENODEB
BI1170,ENODEB
BI1189,ENODEB
BI1205,ENODEB
BI1228,ENODEB
BI1230,ENODEB
BI1258,ENODEB
BI1269,ENODEB
BI1290,ENODEB
BI1342,ENODEB
BI1358,ENODEB
BI1362,ENODEB
BI1617,ENODEB
7SLSLSC21,ENODEB
BI1262,ENODEB
7SLBLMO27,ENODEB
7SLICOA03,ENODEB
SLDFX504,ENODEB
426455,ENODEB
BI1019,ENODEB
BI1045,ENODEB
BI1221,ENODEB
SLFVJH01_P,ENODEB
SPVR11,ENODEB
SLSPCE20,ENODEB
NLNFCT01,ENODEB
NLBVSI01,ENODEB
NLBVST12,ENODEB
SP1580,ENODEB
7SLSLSO03,ENODEB
SLCPPT03,ENODEB
PZX316,SMALL CELL
PZX317,SMALL CELL
PZX318,SMALL CELL
PZX319,SMALL CELL
PZX320,SMALL CELL
PZX321,SMALL CELL
PZX322,SMALL CELL
PZX323,SMALL CELL
PZX328,SMALL CELL
PZX512,SMALL CELL
PZX513,SMALL CELL
PZX524,SMALL CELL
PZX525,SMALL CELL
PZX526,SMALL CELL
PZX527,SMALL CELL
PZX528,SMALL CELL
PZX529,SMALL CELL
PZX530,SMALL CELL
PZX531,SMALL CELL
PZX532,SMALL CELL
PZX703,SMALL CELL
3SLCRMN02,ENODEB
MA1608,ENODEB
SLCPTW01,ENODEB
SLCPBY01,ENODEB
SLCPGN01,ENODEB
SLCPAB01,ENODEB
NLCGTT07,ENODEB
PB2467,ENODEB
NLNORK01,ENODEB
NLCFCE01,ENODEB
SLCPAZ01,ENODEB
SI9169,ENODEB
SPX410,ENODEB
MG1115,ENODEB
MT0901,ENODEB
IBIM02,ENODEB
SLSPX410,ENODEB
SLSPY224,ENODEB
SLSPY223,ENODEB
NLIBTE03,ENODEB
SLSPTT33,ENODEB
SLSPY385,ENODEB
SLSPY384,ENODEB
MG1564,ENODEB
NLBVST13,ENODEB
PA0233,ENODEB
SLSPY360,ENODEB
7NLITNA01,ENODEB
7NLJQIT11,ENODEB
SLSPX574,ENODEB
NLSOJC03,ENODEB
SLGRPG01,ENODEB
7SLARAR07,ENODEB
NLRJIG56,ENODEB
7SLMCPV01,ENODEB
NLLAGO01,ENODEB
7SLSLSN07,ENODEB
73SLCRIN00,ENODEB
7SLBLMO19,ENODEB
CY1241,ENODEB
RJPE37,ENODEB
7SLJGPD04,ENODEB
NLRJME55,ENODEB
SLMCBE03,ENODEB
7NLSPSS02,ENODEB
SLOSJF02,ENODEB
NLCGMS51,ENODEB
SATM01,ENODEB
NLSGLO58,ENODEB
SLOSVM05,ENODEB
SLSPPZ27,ENODEB
7NLCOMA72,ENODEB
7NLIOME02,ENODEB
7NLPOAS09,ENODEB
NLTSMB00,ENODEB
SPO-LAP01-HWW14,WDM
SPO-LAP01-HWW16,WDM
SPO-LAP01-HWW17,WDM
SPO-LAP01-HWW18,WDM
SPO-LAP01-HWW19,WDM
SPO-LAP01-THWW08,WDM
SPO-LAP01-THWW09,WDM
SPO-LAP01-THWW11,WDM
SPO-LAP01-THWW12,WDM
SPO-LBO01-HWS01,SDH
SPO-LMO01-THWW01,WDM
SPO-LMO01-THWW02,WDM
SPO-MFS01-HWS01,SDH
SPO-MLO01-HWS01,SDH
SPO-MOB01-HWS01,SDH
SPO-MSO01-THWW01,WDM
SPO-MSO01-THWW02,WDM
SPO-MVD01-HWW01,WDM
3SLCGJA01,ENODEB
SLMCUN04,ENODEB
SLMCJT06,ENODEB
SLJGPD08,ENODEB
NLREDE05,ENODEB
7NLJIAM01,ENODEB
7NLPHPH00,ENODEB
7SLMCPC01,ENODEB
7SLOLBN01,ENODEB
73SLCRCE02,ENODEB
73SLCRSG00,ENODEB
7SLSLSC20,ENODEB
7SLSLSL07,ENODEB
7SLSLSC23,ENODEB
73SLVIVI00,ENODEB
7SLBLMO35,ENODEB
SLLDLT20,ENODEB
NLMIJF56,ENODEB
NLQMQM00,ENODEB
7NLPOAC12,ENODEB
BA7042,ENODEB
NLLSAA01,ENODEB
NLPCNS01,ENODEB
NLITBO23,ENODEB
7NLCMFS01,ENODEB
7NLCUNH77,ENODEB
NLANGL00,ENODEB
NLPIPI01,ENODEB
SLRCBG36,ENODEB
BA4049,ENODEB
SI5315,ENODEB
SP5614,ENODEB
RR0142,ENODEB
CPBO01,ENODEB
BI1004,ENODEB
BI1046,ENODEB
BI1086,ENODEB
BI1147,ENODEB
BI1188,ENODEB
BI1223,ENODEB
BI1261,ENODEB
BI1264,ENODEB
BI1601,ENODEB
BI1609,ENODEB
RJX760,ENODEB
RJ2866,ENODEB
18PEPUI0522,ENODEB
18RNLNA0013,ENODEB
18TOPMJ0073,ENODEB
4GBAROM5131,ENODEB
4GMGBPR1105,ENODEB
7NLABVS01,ENODEB
MWE-PR-ACTA01-N13,MWE
MWE-PR-ACTA01-N14,MWE
MWE-PR-ACTA01-N15,MWE
MWE-PR-ACTA01-N2,MWE
MWE-PR-ACTA01-N3,MWE
MWE-PR-ACTA01-N4,MWE
7NLIBIC01,ENODEB
NLBAGM11,ENODEB
NLBFRX15,ENODEB
NLBHCS15,ENODEB
NLBHNO09,ENODEB
MWE-PR-ADCE01-N1,MWE
MWE-PR-AFOZ01-N1,MWE
MWE-PR-AFOZ01-N10,MWE
MWE-PR-AFOZ01-N3,MWE
MWE-PR-AFOZ01-N4,MWE
MWE-PR-AFOZ01-N5,MWE
MWE-PR-AFOZ01-N6,MWE
MWE-PR-AFOZ01-N8,MWE
MWE-PR-AKCE51-N1,MWE
MWE-PR-ALDA01-N1,MWE
MWE-BA-IUIT01-N2,MWE
MWE-BA-IUIT01-N3,MWE
NLBSA051,ENODEB
NLBSA522,ENODEB
NLCMSI03,ENODEB
NLCTPF09,ENODEB
NLFCJN01,ENODEB
NLJFCA22,ENODEB
NLRJTJ14,ENODEB
NLRTCT08,ENODEB
NLSJMT17,ENODEB
SLJGPD20,ENODEB
73SLCRMN00,ENODEB
73SLCRID00,ENODEB
7NLSPDC01,ENODEB
7NLFTMO01,ENODEB
NLPETR30,ENODEB
NLSBSS01,ENODEB
NLDOSS05,ENODEB
7NLBELM30,ENODEB
NLFLSH01,ENODEB
SLBLMC43,ENODEB
NLRNJN02,ENODEB
7NLCAAL53,ENODEB
SLMCPC05,ENODEB
SLBLMS27,ENODEB
7NLPGTV01,ENODEB
SLMCFA09,ENODEB
RJ4622,ENODEB
SPIB80,ENODEB
NLMNSC01,ENODEB
SLSPCG28,ENODEB
NLITRC02,ENODEB
7NLCXSU01,ENODEB
SLSPY386,ENODEB
SLSPY321,ENODEB
MA8201,ENODEB
NLPRMC44,ENODEB
NLGURX80,ENODEB
SLSPPN49,ENODEB
SLSPX282,ENODEB
SLSPX540,ENODEB
SLSPX560,ENODEB
SLSPX614,ENODEB
SLSPX655,ENODEB
18PRGRU0185,ENODEB
18RNPTB0073,ENODEB
18TOPMJ0024,ENODEB
3SLGUPI04,ENODEB
4GBASCT5944,ENODEB
4GMGGVS7812,ENODEB
4GRJJCP5612,ENODEB
73SLCGLB00,ENODEB
7NLPOAS20,ENODEB
7SLBLMS08,ENODEB
NLABBH33,ENODEB
NLBHBA22,ENODEB
NLBHLE06,ENODEB
NLBHNT05,ENODEB
NLBTIM03,ENODEB
NLCTAC04,ENODEB
NLFCJD02,ENODEB
NLJFBD03,ENODEB
NLNVIG37,ENODEB
NLRTCR03,ENODEB
NLSJMT04,ENODEB
NLURTA79,ENODEB
SLCTGU60,ENODEB
SLNTPJ01,ENODEB
SLSPX700,ENODEB
TLTM1_PE,ENODEB
18NLANAN32,ENODEB
NLMNCE03,ENODEB
SLANAN54,ENODEB
7NLLSMO01,ENODEB
7NLMARO01,ENODEB
7NLPICE01,ENODEB
NLITVL01,ENODEB
SLNTEP03,ENODEB
SLNTCT00,ENODEB
RJX383,SMALL CELL
RJX385,SMALL CELL
RJX386,SMALL CELL
SLMCUN05,ENODEB
RJX624,SMALL CELL
RJX680,SMALL CELL
RJX695,SMALL CELL
RJX696,SMALL CELL
RJX704,SMALL CELL
RJX705,SMALL CELL
RJX709,SMALL CELL
RJX710,SMALL CELL
RJX711,SMALL CELL
RJX712,SMALL CELL
RJX713,SMALL CELL
RJX714,SMALL CELL
RJX715,SMALL CELL
RJX716,SMALL CELL
RJX717,SMALL CELL
RJX719,SMALL CELL
RJX720,SMALL CELL
RJX724,SMALL CELL
RJX734,SMALL CELL
RJX735,SMALL CELL
RJX738,SMALL CELL
RJX739,SMALL CELL
RJX740,SMALL CELL
RJX741,SMALL CELL
BI7042,ENODEB
SLANAN52,ENODEB
NLDOSS10,ENODEB
SLANAN55,ENODEB
SLNTCD10,ENODEB
3SLIPIP05,ENODEB
18NLSLSI01,ENODEB
73SLCGBV00,ENODEB
18NLIMPR23,ENODEB
SLNTIP04,ENODEB
SLOLBL01,ENODEB
NLDOSS02,ENODEB
NLANGR31,ENODEB
SLCPSB04,ENODEB
7NLAGFS02,ENODEB
7NLJIAM02,ENODEB
7NLPGLT29,ENODEB
7NLVGMO01,ENODEB
7NLPTAL01,ENODEB
NLMAGE12,ENODEB
BA5149,ENODEB
BI5149,ENODEB
7NLMCBR02,ENODEB
7SLMCFA09,ENODEB
PR1351,ENODEB
TVNT1_PA,ENODEB
7NLEVMO01,ENODEB
18PRGRU0570,ENODEB
18SCATX0622,ENODEB
18TOPMJ0032,ENODEB
3GGOLZA5036,ENODEB
4GGOLZA4036,ENODEB
4GRJCGR8070,ENODEB
7NLLGLL61,ENODEB
7NLSGCE01,ENODEB
7SLMCCA01,ENODEB
NLBAGM02,ENODEB
NLBFRX13,ENODEB
NLBHCE29,ENODEB
NLBHNE07,ENODEB
NLBSA103,ENODEB
NLBTIM14,ENODEB
NLCIRA01,ENODEB
NLCTIC24,ENODEB
NLECEC00,ENODEB
NLFLMT02,ENODEB
NLLNLN03,ENODEB
NLRJBG06,ENODEB
NLRJJP33,ENODEB
NLRTCB02,ENODEB
NLRTUN01,ENODEB
NLSOPL00,ENODEB
SLMKVM01,ENODEB
MWE-BA-JGIT02-N1,MWE
MWE-BA-JQIT01-N1,MWE
MWE-BA-JQIT01-N2,MWE
MWE-BA-JQIT01-N3,MWE
MWE-BA-JQIT02-N1,MWE
MWE-BA-JQIT03-N1,MWE
MWE-BA-JQIT04-N1,MWE
MWE-BA-JQIT05-N1,MWE
MWE-BA-JUOMW1-N1,MWE
MWE-BA-JZCE01-N1,MWE
MWE-BA-JZCE02-N1,MWE
MWE-BA-JZCE02-N2,MWE
MWE-BA-JZCE02-N3,MWE
MWE-BA-JZCE03-N1,MWE
MWE-BA-JZCE04-N1,MWE
MWE-BA-LFSA04-N1,MWE
MWE-BA-LFSA06-N1,MWE
MWE-BA-LFSA10-N1,MWE
MWE-BA-LFSA10-N2,MWE
SLSPGR28,ENODEB
TBGN1_RJ,ENODEB
SRACRBO2048,ENODEB
SRACRBO2040,ENODEB
SRGOMNI0354,ENODEB
18MSPPR0046,ENODEB
18MSPNB0069,ENODEB
18BAASG0015,ENODEB
18BASMF0503,ENODEB
18PBBEX0002,ENODEB
18PBMRU0569,ENODEB
18PEAFG0100,ENODEB
18PECBO0647,ENODEB
18PECBO0658,ENODEB
18PEJBO0322,ENODEB
18PEPNA0186,ENODEB
18RNGRP0055,ENODEB
18RNPNA0047,ENODEB
18RNQTS0032,ENODEB
4GGOASL5664,ENODEB
4GGOVPI5161,ENODEB
4GPATUU6328,ENODEB
